,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],baseline_concentration[CO2],seed,stochastic_run,use_seed
914355,2.68267333492015,4.12240824487274,8.82425872562272,53.3631033675403,1.48806742423475,1.88034195708228,2.20324961052465,1.38000260139878,0.618785053255915,0.280491867175662,6.93302324814168,31.065262809303,0.004747291051103,4.63649578235129,-0.000163992874749,0.021930631265314,-0.001652895208072,-0.00294386007738,-4.88912469895646E-05,3.41928729399391E-06,-0.000566532554859,-2.04702888119039E-06,-1.48680101379339E-05,-7.98043909148623E-06,0.008140246396976,2.36995131474846E-13,0.051833257693567,-1.05128546303946,0.000181183001618,0.001816579775764,1.55705868185709E-05,0.000139027567822,-0.000106303268969,0.00141657661085,1.00859617755249,1.10840647594591,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.932956110569319,0.581533059434302,1.25654903651326,0.801037309888776,1.05314806062363,0.639228704704053,0.926017942969405,280.509690846815,366183408,FALSE,FALSE
915871,1.7070045544971,5.61136634684649,15.8566694137525,101.450461067493,1.21231442452079,3.7158579787455,1.12072580741375,1.63424906272369,0.417792765350025,0.673953622394728,9.82079045961167,33.1872093784429,0.002876167882215,4.20414413246029,0.000977876640632,0.030187364199192,-0.005620252206543,-0.004162836903073,-5.18300715774692E-05,-4.3252431641103E-05,-0.000608032514166,-1.98133051949988E-06,-3.58212343475806E-05,-8.14389466407077E-06,0.078797195293501,1.10801468281305E-42,2.55416393791493,-1.39645510804165,0.000227736148162,0.001293183883435,-1.45006058410809E-05,4.82323147876887E-05,2.40850295231361E-05,0.000983301662759,1.16797336158931,1.11632248618409,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.03101113718392,1.78344597760318,0.963214969862237,0.773494195991963,1.09761036974324,0.877316079761461,1.13374950850759,278.626771921143,366788292,FALSE,FALSE
916069,7.06910643708692,5.95572878585558,7.60639848300242,80.2197927475796,1.49391280691285,1.50901246235374,1.81407160659282,1.59856144972313,0.967803122869189,0.548107797769839,7.43197545620461,36.6470058952992,0.000449698665424,1.38648598957269,0.002893943576128,0.027749660466154,-0.002980505500818,-0.002987579368386,-7.48062907337609E-05,-1.90234303108537E-05,-0.000586013370084,-1.73420410535308E-06,-6.9391265934758E-07,-6.80898858794374E-06,0.018629460874531,372.678014174252,4.03530448235156E-17,-0.60218476562614,0.00022491085079,0.001971349240847,-3.68738999243788E-05,0.00014075262919,-7.67541027798438E-06,0.001038101375387,1.28766727852819,1.06341985341956,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,0.93605503256269,1.64438267765438,0.880344180442628,0.978920279198709,1.30662724456935,0.781379166297532,0.963497879848143,276.999702715308,366867294,FALSE,FALSE
917693,5.41043772996829,3.2402349209292,9.14357315307982,72.3259767912242,1.14044413756605,2.69633488948708,1.40778936480403,1.04946101011023,1.24023549630455,0.441214643109328,6.11913905561432,37.506507365286,0.000160827535761,0.235616570028183,0.002759886406687,0.023212720500766,-0.000157687392263,-0.002937415747614,-8.43650732793423E-05,-4.87357344917983E-05,-0.000607270069592,-2.69668688144321E-06,-3.93729165826152E-05,-7.41438256953417E-06,0.024092999022539,1.00691947902314E-34,0.433772147247086,-1.36472064740802,0.000286416451264,0.001285353350157,1.26391002822093E-05,9.89457388269974E-05,-0.000546639984393,0.000876876996806,0.988256780020789,0.875974415184977,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.16207248268107,1.61998632653212,1.21861607383735,0.912335657905766,0.868280986017028,0.688108285158455,0.869344624523722,278.712304912415,367515270,FALSE,FALSE
919938,2.82337611654506,3.62402972951115,34.6620298465737,134.753592568205,1.22867958666337,1.429618782479,1.79298348056343,0.77392418407613,0.431288153478537,0.339912998751872,8.27500886128964,34.0648590004107,0.004194665168793,-0.125461710982079,0.001533669183975,0.026157152111219,-0.004060992137978,-0.003684320046867,-4.81454428537055E-05,6.20741497757874E-06,-0.000507481919248,-5.58565025494775E-07,-3.3017306835889E-05,-6.47961605225935E-06,0.000583370634479,0.001103453089968,1.92119793929846E-27,-8.10699651632529,0.000272283461587,0.001377272440898,-9.31253376619022E-05,-7.29546857040552E-05,2.48135694749517E-05,0.000647764318294,0.943753945686076,1.00297389840879,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,0.938499614407485,1.5107413000411,1.68488435343841,0.925563047461501,0.858602963818689,0.811139104185314,1.02347947907362,279.067436364798,368411025,FALSE,FALSE
920764,3.25764414912117,3.48804658126405,14.8122545519384,47.5813487627706,1.01186740325135,3.61129075869686,0.968249093870921,1.85609846063454,0.778539870575321,0.414122419117466,7.26342657669374,32.6491094493476,0.001580721159176,3.56852494283631,0.001818912930047,0.028326264733959,-0.003123837108195,-0.000756874713568,-7.26244488424033E-05,-1.21620454443497E-06,-0.00055209971764,-1.12740378928018E-06,-5.01802378559866E-05,-6.63963217000198E-06,0.001324396460484,3.13027531671706E-15,0.001170178124346,-4.73505059865397,0.000189343557956,0.001211646662587,-0.000175021723439,0.000193347727715,-5.56302598879854E-06,0.001619425799687,1.03322197720789,0.977291444850931,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.836744987873944,0.608171409015356,1.30694056389979,0.892073963268929,0.50126872752164,0.11799018998342,0.951022905080339,280.619989176043,368740599,FALSE,FALSE
927586,0.997227662110814,3.29527569782652,15.5275519864728,127.858441334237,1.22498851024428,6.88159208197384,1.44612540184179,1.38156613338431,0.693262398531369,0.495773580982096,8.36156128786054,33.5446163879867,0.00387301412126,1.90093484665619,0.001625455255002,0.018564741051296,-0.006133750344147,-0.002508588540045,-7.31675586639145E-05,-1.77570890332074E-05,-0.000594354714754,-1.54575921903763E-06,-3.67308499221132E-05,-6.05704535648768E-06,0.007045300324903,0.50491092849997,0.009103986053892,-1.39687057512138,0.000267069210449,0.001823437529499,8.22383144843686E-05,5.94516722675329E-05,0.000313073942472,9.65456163700164E-05,1.05428315536851,0.963297995761469,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.01938596284949,1.33719210411032,0.891955860347576,0.938002772637311,0.313172687615874,0.970188505238721,1.02936303240267,278.833806642432,371462577,FALSE,FALSE
930211,3.8462976141388,4.93772125061197,11.5768132958336,36.5011056069687,1.1438017490082,3.26003268363479,1.64182457125477,1.3677741182885,0.500171977702721,0.595878825878076,8.49321311458422,38.3195129268318,-0.001714549521083,0.934261682902158,0.003893970807521,0.014141956130763,-0.000488997963546,-0.003277990961655,-6.22156998049848E-05,2.44870876222694E-06,-0.000593539742235,-2.19356806580142E-06,-4.66270441579055E-05,-6.41408820156562E-06,0.004564191541803,0.380196995344699,4.46414043319446E-11,-1.47234846923543,0.000259396753366,0.000901525252926,1.65039398585256E-05,9.91376639467844E-05,5.54606348371027E-05,0.001742439455621,0.851318045421027,1.0401676115757,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,0.940378690709036,-0.082991755047401,0.763361604911558,1.03026453158236,1.27101768946811,0.8151157141127,1.03788297400338,277.755380024005,372509952,FALSE,FALSE
933093,6.36170204190344,5.71591653586515,7.57030564924768,23.5120233886486,0.960578109069329,3.4055658747477,1.48602989867071,2.00814649471906,0.991705084775008,0.508630531063791,8.43388631822537,32.5357607124358,0.005867278794527,0.637906152624102,0.000262040775566,-0.014266098041673,-0.000223106953919,-0.000664423932677,-5.03966668773207E-05,-7.23262808529575E-06,-0.000576213885398,-3.09930181324449E-06,-5.18238427399201E-05,-6.97063626304862E-06,0.002284364692667,4.22117357509101E-12,0.001365590648004,-5.27003576326658,0.000184176318822,0.000636458679372,-5.92406111277922E-05,0.000146796742763,0.000268508586303,-0.000464185143187,1.01420016486133,1.13031425640791,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,1.07347090185794,0.554103115964736,0.508029354828953,1.11606836705886,1.25175547385316,2.27705504939059,1.03397828503621,279.629014219214,373659870,FALSE,FALSE
934281,4.84060683858857,4.08713109985544,15.3197624276723,78.0321862755181,1.81591106165078,1.60124059460676,1.08770822205777,1.12588411202695,0.830582774753356,0.527682194751329,7.01572401238366,34.003068054004,0.002329909918256,3.66568704644161,0.000341757626062,0.028857710393292,-0.000578387055496,-0.001890605495429,-6.39815286911461E-05,1.117725326604E-05,-0.000591527464728,-1.05229853533554E-06,-5.34714934312365E-05,-6.17877825755317E-06,0.002743047887445,2.38438638909939E-18,0.001417660533207,-1.98702537180835,0.000233037446343,0.001083098028178,-5.52133953989493E-05,1.88985456543513E-05,0.000508119605674,0.001451453634107,0.985749866095168,1.0162754565218,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,0.855389199413724,1.9657453723772,0.976034785835803,0.795694938099125,1.42812987979915,0.492770253562253,0.931691183231374,278.213451943714,374133882,FALSE,FALSE
938918,3.39584698728617,4.08477579329578,21.3791776017578,73.3165408292396,0.879587590373543,2.57877923347771,2.42280618009159,1.63343744963277,0.729660172596461,0.767961179172336,6.58186487534182,31.538505046234,0.004905101404044,1.0287177796613,0.003734498745369,0.016758126979893,-0.002771038750629,-0.00190329166885,-8.15413118592574E-05,-2.64650471000658E-05,-0.000491804288259,-2.72084786386822E-06,-2.96418927237392E-05,-8.29026855645947E-06,0.017452262946655,267.776645454401,3.28781881958918E-17,-0.78763568965298,0.000217987672391,0.001282172450147,-8.3047555220284E-06,0.000147822257226,0.000144550262072,0.000928452280713,0.954911226602757,1.05588668310155,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.07237814380577,1.03032694487887,0.629389948628649,0.976895050202789,0.87485384721467,0.959804990644324,0.899543982463802,278.44160354398,375984045,FALSE,FALSE
940649,11.7691860120681,2.6065757531811,15.2041860846299,76.6139816534359,1.3027758842533,2.71508259024693,1.26311076178517,1.17862981849576,1.58908378116043,0.478949769180574,9.16605783120085,32.381919573618,0.0069630509578,1.27836994432442,0.000322182003725,0.020973904519246,-0.002424396798844,-0.003744617498622,-3.50733222883102E-05,-2.08249963912547E-06,-0.000541695649982,-2.22588310292853E-06,-2.97156827573869E-05,-4.79001529871993E-06,2.22651843150531E-06,0.000124100023553,2.63039767428758E-06,-890.285396316147,0.000189101400068,0.00074683489285,-7.59736855585838E-05,0.000140106760889,0.00011726459879,0.001227474881326,0.993934081819736,0.916254427443263,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.02997381960088,1.27842399743922,1.34747798028858,1.10999636642232,1.33801890504794,0.512310665304941,1.08479941609249,277.287795532693,376674714,FALSE,FALSE
942732,6.58077749036818,3.42818094566988,12.1008552955821,109.75032556005,1.08633516756418,2.30738994260935,0.781108538585873,1.28396081856173,0.655253358186087,0.221066370424221,5.67633089733919,29.7071141339546,0.008727161015298,5.09327792070985,-0.001726313604093,0.019887437738642,-0.005593491453672,-0.00132650089286,-5.4050077639264E-05,-1.3447782506121E-05,-0.000541527949707,-3.0101727139544E-06,-4.14790840591966E-05,-7.72680381267824E-06,0.000923105990764,0.009900103652468,1.5702962072229E-26,-5.78475948577921,0.000201432066982,0.000913297552358,-0.000135676439527,0.000178097821467,9.36089296389142E-05,0.000912819343742,0.908215182936626,1.00207378125767,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.911586966766082,0.078356664555792,0.905755223284298,1.21841287353461,0.811875159078935,0.984309995841728,0.834665191963889,274.049554453994,377505831,FALSE,FALSE
946085,1.96039160576002,3.57869473637786,7.65824062664846,94.0192025175084,0.964685529491916,3.2827681599453,1.98424277040172,1.65570901140735,0.662953945153641,0.549961673224396,6.01360802819863,31.3781962741739,0.005886385816273,3.4212253629356,-0.000724072620029,0.006885661386682,-0.000796590454439,-0.001879301099046,-7.43150869697241E-05,-9.67748997178376E-06,-0.000585988081189,-2.44631060790308E-06,-3.68379185976626E-05,-5.77449412814978E-06,0.000817148536612,0.009124855683945,1.16993258489279E-26,-5.73033062863479,0.000219819908745,0.000850747230152,-3.56902850286671E-05,-5.05703388945374E-05,-3.08962462251897E-05,0.000364484150324,1.05717934416858,1.0865155936573,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,1.01766572441272,-0.174749258364818,1.10984421040092,1.32144706990233,0.829640710442284,2.90760836259044,0.860333429392532,278.563382067171,378843678,FALSE,FALSE
946385,2.57732516894918,3.99478332016865,12.5622845924535,138.719256298695,1.39403120557055,1.47825983955521,1.33232442120655,1.18493834014156,0.605913600643078,0.50205576640674,7.42878379955721,31.3609843213336,0.005032471616464,1.59923998339503,0.00335956419875,-0.004717939090308,-0.002728593130715,-0.004986602477806,-7.21587077360993E-05,6.22946336989499E-06,-0.000532710237552,-1.05490692526981E-06,-4.28933873775634E-05,-7.41411702238218E-06,0.086111093439394,3.92909076330944E-33,9.99414872030506E-13,-0.300947184358274,0.00017731148026,0.001322945326069,-8.9057420398468E-05,0.000131584067055,2.25464605691611E-05,0.00097721988002,1.22120177664258,0.973105746199779,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.01247909810886,1.53394739405427,0.218871410015632,1.08224481754233,1.23508317422452,0.967076214802449,0.963263884772501,277.05363033376,378963378,FALSE,FALSE
949253,8.42680556885064,3.95546688246671,19.4959298784922,82.444751897784,0.958044703208183,2.22484219231162,1.02478565343905,0.860278486683808,1.45809956445644,0.571200660928071,6.53612750836212,37.8017607866456,-0.001333720661068,0.283876704387051,0.004603141165158,0.009446247226943,-0.0004022473015,-0.003480924901813,-4.96964899829123E-05,-3.72661124976973E-05,-0.00058081727731,-2.20650331984461E-06,-4.03334254695654E-05,-5.63981468891517E-06,0.001122271560807,0.070549304175937,5.48214921660658E-27,-3.14930744708432,0.000258790530914,0.001538411148354,1.79621852974023E-05,0.000253441639525,1.6282170694358E-05,0.000717779048609,0.987545908916802,0.904970626764206,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,0.935180244052161,1.03742520215647,1.06541824183017,1.0423531704179,0.885879063250881,2.13090151844888,0.896957143465364,277.729001222841,380107710,FALSE,FALSE
951729,3.78392890727924,3.88831881404328,17.552070475311,66.8900346204538,1.32675930708389,1.96628362904222,1.01757038751438,1.31331693291822,0.778940357468637,0.419986269976287,7.55160146918669,31.5205542521713,0.004412187251571,3.93466319544786,0.000680559041982,0.042034958183522,-0.003681225289641,-0.002547614175455,-5.80259431651927E-05,2.09231614242564E-06,-0.000532821792011,-1.90048915804252E-06,-1.48715926525386E-05,-6.77383781546398E-06,0.023890226081842,3.86419235699938E-31,0.022152075377036,-0.687798197628292,0.000231547540743,0.000694417219134,-1.64028916863605E-05,0.000186756632609,-0.000226818651098,0.001651621587478,1.07679247765077,0.949798304773844,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.00444586095578,1.07410459564163,1.35897214266967,1.11689553665657,0.731669013965712,0.663613063612986,0.972148548876499,277.086123604098,381095634,FALSE,FALSE
952626,3.39274761760374,4.37757871714076,5.80416685730459,58.4330800133268,1.72865540885004,2.04578733483421,6.24200421388595,1.79532041140038,1.63891633614256,0.56652873632441,9.02517121940494,30.8325532541225,0.005078552353115,0.647048802041536,0.00388686356994,0.019170598141379,-0.002442036975098,0.000457696726576,-5.25044735603697E-05,-1.23762068022443E-05,-0.000541658716672,-1.92704080670014E-06,-4.88469325955893E-05,-6.4417787442633E-06,0.038895988987833,2.15436611213722E-29,0.006464082794751,-0.590944035459204,0.000211830250318,0.001023321989254,-0.000117573776227,0.000159006188647,0.000186374469795,0.000737671447855,0.907076125487498,1.07906523854457,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,1.00204981007689,0.347234821747807,1.13024172881642,1.09145827682786,1.10537114083711,0.988660184898715,1.07482681909689,279.471263164673,381453537,FALSE,FALSE
